interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2019-10-12T18:00:00-07:00,2019-10-13 01:00:00+00:00,2019-10-12T18:05:00-07:00,2019-10-13 01:05:00+00:00,25812
2019-10-12T18:05:00-07:00,2019-10-13 01:05:00+00:00,2019-10-12T18:10:00-07:00,2019-10-13 01:10:00+00:00,25821
2019-10-12T18:10:00-07:00,2019-10-13 01:10:00+00:00,2019-10-12T18:15:00-07:00,2019-10-13 01:15:00+00:00,25836
2019-10-12T18:15:00-07:00,2019-10-13 01:15:00+00:00,2019-10-12T18:20:00-07:00,2019-10-13 01:20:00+00:00,25911
2019-10-12T18:20:00-07:00,2019-10-13 01:20:00+00:00,2019-10-12T18:25:00-07:00,2019-10-13 01:25:00+00:00,25959
2019-10-12T18:25:00-07:00,2019-10-13 01:25:00+00:00,2019-10-12T18:30:00-07:00,2019-10-13 01:30:00+00:00,26082
2019-10-12T18:30:00-07:00,2019-10-13 01:30:00+00:00,2019-10-12T18:35:00-07:00,2019-10-13 01:35:00+00:00,26226
2019-10-12T18:35:00-07:00,2019-10-13 01:35:00+00:00,2019-10-12T18:40:00-07:00,2019-10-13 01:40:00+00:00,26363
2019-10-12T18:40:00-07:00,2019-10-13 01:40:00+00:00,2019-10-12T18:45:00-07:00,2019-10-13 01:45:00+00:00,26503
2019-10-12T18:45:00-07:00,2019-10-13 01:45:00+00:00,2019-10-12T18:50:00-07:00,2019-10-13 01:50:00+00:00,26638
2019-10-12T18:50:00-07:00,2019-10-13 01:50:00+00:00,2019-10-12T18:55:00-07:00,2019-10-13 01:55:00+00:00,26716
2019-10-12T18:55:00-07:00,2019-10-13 01:55:00+00:00,2019-10-12T19:00:00-07:00,2019-10-13 02:00:00+00:00,26780
2019-10-12T19:00:00-07:00,2019-10-13 02:00:00+00:00,2019-10-12T19:05:00-07:00,2019-10-13 02:05:00+00:00,26786
2019-10-12T19:05:00-07:00,2019-10-13 02:05:00+00:00,2019-10-12T19:10:00-07:00,2019-10-13 02:10:00+00:00,26772
2019-10-12T19:10:00-07:00,2019-10-13 02:10:00+00:00,2019-10-12T19:15:00-07:00,2019-10-13 02:15:00+00:00,26725
2019-10-12T19:15:00-07:00,2019-10-13 02:15:00+00:00,2019-10-12T19:20:00-07:00,2019-10-13 02:20:00+00:00,26693
2019-10-12T19:20:00-07:00,2019-10-13 02:20:00+00:00,2019-10-12T19:25:00-07:00,2019-10-13 02:25:00+00:00,26633
2019-10-12T19:25:00-07:00,2019-10-13 02:25:00+00:00,2019-10-12T19:30:00-07:00,2019-10-13 02:30:00+00:00,26621
2019-10-12T19:30:00-07:00,2019-10-13 02:30:00+00:00,2019-10-12T19:35:00-07:00,2019-10-13 02:35:00+00:00,26549
2019-10-12T19:35:00-07:00,2019-10-13 02:35:00+00:00,2019-10-12T19:40:00-07:00,2019-10-13 02:40:00+00:00,26485
2019-10-12T19:40:00-07:00,2019-10-13 02:40:00+00:00,2019-10-12T19:45:00-07:00,2019-10-13 02:45:00+00:00,26406
2019-10-12T19:45:00-07:00,2019-10-13 02:45:00+00:00,2019-10-12T19:50:00-07:00,2019-10-13 02:50:00+00:00,26364
2019-10-12T19:50:00-07:00,2019-10-13 02:50:00+00:00,2019-10-12T19:55:00-07:00,2019-10-13 02:55:00+00:00,26272
2019-10-12T19:55:00-07:00,2019-10-13 02:55:00+00:00,2019-10-12T20:00:00-07:00,2019-10-13 03:00:00+00:00,26186
2019-10-12T20:00:00-07:00,2019-10-13 03:00:00+00:00,2019-10-12T20:05:00-07:00,2019-10-13 03:05:00+00:00,26092
2019-10-12T20:05:00-07:00,2019-10-13 03:05:00+00:00,2019-10-12T20:10:00-07:00,2019-10-13 03:10:00+00:00,26024
2019-10-12T20:10:00-07:00,2019-10-13 03:10:00+00:00,2019-10-12T20:15:00-07:00,2019-10-13 03:15:00+00:00,25934
2019-10-12T20:15:00-07:00,2019-10-13 03:15:00+00:00,2019-10-12T20:20:00-07:00,2019-10-13 03:20:00+00:00,25883
2019-10-12T20:20:00-07:00,2019-10-13 03:20:00+00:00,2019-10-12T20:25:00-07:00,2019-10-13 03:25:00+00:00,25821
2019-10-12T20:25:00-07:00,2019-10-13 03:25:00+00:00,2019-10-12T20:30:00-07:00,2019-10-13 03:30:00+00:00,25740
2019-10-12T20:30:00-07:00,2019-10-13 03:30:00+00:00,2019-10-12T20:35:00-07:00,2019-10-13 03:35:00+00:00,25676
2019-10-12T20:35:00-07:00,2019-10-13 03:35:00+00:00,2019-10-12T20:40:00-07:00,2019-10-13 03:40:00+00:00,25629
2019-10-12T20:40:00-07:00,2019-10-13 03:40:00+00:00,2019-10-12T20:45:00-07:00,2019-10-13 03:45:00+00:00,25519
2019-10-12T20:45:00-07:00,2019-10-13 03:45:00+00:00,2019-10-12T20:50:00-07:00,2019-10-13 03:50:00+00:00,25455
2019-10-12T20:50:00-07:00,2019-10-13 03:50:00+00:00,2019-10-12T20:55:00-07:00,2019-10-13 03:55:00+00:00,25368
2019-10-12T20:55:00-07:00,2019-10-13 03:55:00+00:00,2019-10-12T21:00:00-07:00,2019-10-13 04:00:00+00:00,25290
2019-10-12T21:00:00-07:00,2019-10-13 04:00:00+00:00,2019-10-12T21:05:00-07:00,2019-10-13 04:05:00+00:00,25189
2019-10-12T21:05:00-07:00,2019-10-13 04:05:00+00:00,2019-10-12T21:10:00-07:00,2019-10-13 04:10:00+00:00,25130
2019-10-12T21:10:00-07:00,2019-10-13 04:10:00+00:00,2019-10-12T21:15:00-07:00,2019-10-13 04:15:00+00:00,25103
2019-10-12T21:15:00-07:00,2019-10-13 04:15:00+00:00,2019-10-12T21:20:00-07:00,2019-10-13 04:20:00+00:00,25007
2019-10-12T21:20:00-07:00,2019-10-13 04:20:00+00:00,2019-10-12T21:25:00-07:00,2019-10-13 04:25:00+00:00,24920
2019-10-12T21:25:00-07:00,2019-10-13 04:25:00+00:00,2019-10-12T21:30:00-07:00,2019-10-13 04:30:00+00:00,24841
2019-10-12T21:30:00-07:00,2019-10-13 04:30:00+00:00,2019-10-12T21:35:00-07:00,2019-10-13 04:35:00+00:00,24730
2019-10-12T21:35:00-07:00,2019-10-13 04:35:00+00:00,2019-10-12T21:40:00-07:00,2019-10-13 04:40:00+00:00,24635
2019-10-12T21:40:00-07:00,2019-10-13 04:40:00+00:00,2019-10-12T21:45:00-07:00,2019-10-13 04:45:00+00:00,24548
2019-10-12T21:45:00-07:00,2019-10-13 04:45:00+00:00,2019-10-12T21:50:00-07:00,2019-10-13 04:50:00+00:00,24468
2019-10-12T21:50:00-07:00,2019-10-13 04:50:00+00:00,2019-10-12T21:55:00-07:00,2019-10-13 04:55:00+00:00,24341
2019-10-12T21:55:00-07:00,2019-10-13 04:55:00+00:00,2019-10-12T22:00:00-07:00,2019-10-13 05:00:00+00:00,24242
2019-10-12T22:00:00-07:00,2019-10-13 05:00:00+00:00,2019-10-12T22:05:00-07:00,2019-10-13 05:05:00+00:00,24124
2019-10-12T22:05:00-07:00,2019-10-13 05:05:00+00:00,2019-10-12T22:10:00-07:00,2019-10-13 05:10:00+00:00,23936
2019-10-12T22:10:00-07:00,2019-10-13 05:10:00+00:00,2019-10-12T22:15:00-07:00,2019-10-13 05:15:00+00:00,23809
2019-10-12T22:15:00-07:00,2019-10-13 05:15:00+00:00,2019-10-12T22:20:00-07:00,2019-10-13 05:20:00+00:00,23691
2019-10-12T22:20:00-07:00,2019-10-13 05:20:00+00:00,2019-10-12T22:25:00-07:00,2019-10-13 05:25:00+00:00,23581
2019-10-12T22:25:00-07:00,2019-10-13 05:25:00+00:00,2019-10-12T22:30:00-07:00,2019-10-13 05:30:00+00:00,23455
2019-10-12T22:30:00-07:00,2019-10-13 05:30:00+00:00,2019-10-12T22:35:00-07:00,2019-10-13 05:35:00+00:00,23313
2019-10-12T22:35:00-07:00,2019-10-13 05:35:00+00:00,2019-10-12T22:40:00-07:00,2019-10-13 05:40:00+00:00,23213
2019-10-12T22:40:00-07:00,2019-10-13 05:40:00+00:00,2019-10-12T22:45:00-07:00,2019-10-13 05:45:00+00:00,23062
2019-10-12T22:45:00-07:00,2019-10-13 05:45:00+00:00,2019-10-12T22:50:00-07:00,2019-10-13 05:50:00+00:00,22957
2019-10-12T22:50:00-07:00,2019-10-13 05:50:00+00:00,2019-10-12T22:55:00-07:00,2019-10-13 05:55:00+00:00,22806
2019-10-12T22:55:00-07:00,2019-10-13 05:55:00+00:00,2019-10-12T23:00:00-07:00,2019-10-13 06:00:00+00:00,22725
2019-10-12T23:00:00-07:00,2019-10-13 06:00:00+00:00,2019-10-12T23:05:00-07:00,2019-10-13 06:05:00+00:00,22588
2019-10-12T23:05:00-07:00,2019-10-13 06:05:00+00:00,2019-10-12T23:10:00-07:00,2019-10-13 06:10:00+00:00,22427
2019-10-12T23:10:00-07:00,2019-10-13 06:10:00+00:00,2019-10-12T23:15:00-07:00,2019-10-13 06:15:00+00:00,22293
2019-10-12T23:15:00-07:00,2019-10-13 06:15:00+00:00,2019-10-12T23:20:00-07:00,2019-10-13 06:20:00+00:00,22178
2019-10-12T23:20:00-07:00,2019-10-13 06:20:00+00:00,2019-10-12T23:25:00-07:00,2019-10-13 06:25:00+00:00,22066
2019-10-12T23:25:00-07:00,2019-10-13 06:25:00+00:00,2019-10-12T23:30:00-07:00,2019-10-13 06:30:00+00:00,21945
2019-10-12T23:30:00-07:00,2019-10-13 06:30:00+00:00,2019-10-12T23:35:00-07:00,2019-10-13 06:35:00+00:00,21810
2019-10-12T23:35:00-07:00,2019-10-13 06:35:00+00:00,2019-10-12T23:40:00-07:00,2019-10-13 06:40:00+00:00,21717
2019-10-12T23:40:00-07:00,2019-10-13 06:40:00+00:00,2019-10-12T23:45:00-07:00,2019-10-13 06:45:00+00:00,21588
2019-10-12T23:45:00-07:00,2019-10-13 06:45:00+00:00,2019-10-12T23:50:00-07:00,2019-10-13 06:50:00+00:00,21479
2019-10-12T23:50:00-07:00,2019-10-13 06:50:00+00:00,2019-10-12T23:55:00-07:00,2019-10-13 06:55:00+00:00,21365
2019-10-12T23:55:00-07:00,2019-10-13 06:55:00+00:00,2019-10-13T00:00:00-07:00,2019-10-13 07:00:00+00:00,21250
2019-10-13T00:00:00-07:00,2019-10-13 07:00:00+00:00,2019-10-13T00:05:00-07:00,2019-10-13 07:05:00+00:00,21157
2019-10-13T00:05:00-07:00,2019-10-13 07:05:00+00:00,2019-10-13T00:10:00-07:00,2019-10-13 07:10:00+00:00,21104
2019-10-13T00:10:00-07:00,2019-10-13 07:10:00+00:00,2019-10-13T00:15:00-07:00,2019-10-13 07:15:00+00:00,21094
2019-10-13T00:15:00-07:00,2019-10-13 07:15:00+00:00,2019-10-13T00:20:00-07:00,2019-10-13 07:20:00+00:00,21008
2019-10-13T00:20:00-07:00,2019-10-13 07:20:00+00:00,2019-10-13T00:25:00-07:00,2019-10-13 07:25:00+00:00,20886
2019-10-13T00:25:00-07:00,2019-10-13 07:25:00+00:00,2019-10-13T00:30:00-07:00,2019-10-13 07:30:00+00:00,20813
2019-10-13T00:30:00-07:00,2019-10-13 07:30:00+00:00,2019-10-13T00:35:00-07:00,2019-10-13 07:35:00+00:00,20716
2019-10-13T00:35:00-07:00,2019-10-13 07:35:00+00:00,2019-10-13T00:40:00-07:00,2019-10-13 07:40:00+00:00,20613
2019-10-13T00:40:00-07:00,2019-10-13 07:40:00+00:00,2019-10-13T00:45:00-07:00,2019-10-13 07:45:00+00:00,20528
2019-10-13T00:45:00-07:00,2019-10-13 07:45:00+00:00,2019-10-13T00:50:00-07:00,2019-10-13 07:50:00+00:00,20466
2019-10-13T00:50:00-07:00,2019-10-13 07:50:00+00:00,2019-10-13T00:55:00-07:00,2019-10-13 07:55:00+00:00,20397
2019-10-13T00:55:00-07:00,2019-10-13 07:55:00+00:00,2019-10-13T01:00:00-07:00,2019-10-13 08:00:00+00:00,20331
2019-10-13T01:00:00-07:00,2019-10-13 08:00:00+00:00,2019-10-13T01:05:00-07:00,2019-10-13 08:05:00+00:00,20249
2019-10-13T01:05:00-07:00,2019-10-13 08:05:00+00:00,2019-10-13T01:10:00-07:00,2019-10-13 08:10:00+00:00,20201
2019-10-13T01:10:00-07:00,2019-10-13 08:10:00+00:00,2019-10-13T01:15:00-07:00,2019-10-13 08:15:00+00:00,20155
2019-10-13T01:15:00-07:00,2019-10-13 08:15:00+00:00,2019-10-13T01:20:00-07:00,2019-10-13 08:20:00+00:00,20069
2019-10-13T01:20:00-07:00,2019-10-13 08:20:00+00:00,2019-10-13T01:25:00-07:00,2019-10-13 08:25:00+00:00,20000
2019-10-13T01:25:00-07:00,2019-10-13 08:25:00+00:00,2019-10-13T01:30:00-07:00,2019-10-13 08:30:00+00:00,19966
2019-10-13T01:30:00-07:00,2019-10-13 08:30:00+00:00,2019-10-13T01:35:00-07:00,2019-10-13 08:35:00+00:00,19906
2019-10-13T01:35:00-07:00,2019-10-13 08:35:00+00:00,2019-10-13T01:40:00-07:00,2019-10-13 08:40:00+00:00,19823
2019-10-13T01:40:00-07:00,2019-10-13 08:40:00+00:00,2019-10-13T01:45:00-07:00,2019-10-13 08:45:00+00:00,19761
2019-10-13T01:45:00-07:00,2019-10-13 08:45:00+00:00,2019-10-13T01:50:00-07:00,2019-10-13 08:50:00+00:00,19706
2019-10-13T01:50:00-07:00,2019-10-13 08:50:00+00:00,2019-10-13T01:55:00-07:00,2019-10-13 08:55:00+00:00,19666
2019-10-13T01:55:00-07:00,2019-10-13 08:55:00+00:00,2019-10-13T02:00:00-07:00,2019-10-13 09:00:00+00:00,19604
2019-10-13T02:00:00-07:00,2019-10-13 09:00:00+00:00,2019-10-13T02:05:00-07:00,2019-10-13 09:05:00+00:00,19546
2019-10-13T02:05:00-07:00,2019-10-13 09:05:00+00:00,2019-10-13T02:10:00-07:00,2019-10-13 09:10:00+00:00,19506
2019-10-13T02:10:00-07:00,2019-10-13 09:10:00+00:00,2019-10-13T02:15:00-07:00,2019-10-13 09:15:00+00:00,19479
2019-10-13T02:15:00-07:00,2019-10-13 09:15:00+00:00,2019-10-13T02:20:00-07:00,2019-10-13 09:20:00+00:00,19424
2019-10-13T02:20:00-07:00,2019-10-13 09:20:00+00:00,2019-10-13T02:25:00-07:00,2019-10-13 09:25:00+00:00,19370
2019-10-13T02:25:00-07:00,2019-10-13 09:25:00+00:00,2019-10-13T02:30:00-07:00,2019-10-13 09:30:00+00:00,19333
2019-10-13T02:30:00-07:00,2019-10-13 09:30:00+00:00,2019-10-13T02:35:00-07:00,2019-10-13 09:35:00+00:00,19273
2019-10-13T02:35:00-07:00,2019-10-13 09:35:00+00:00,2019-10-13T02:40:00-07:00,2019-10-13 09:40:00+00:00,19225
2019-10-13T02:40:00-07:00,2019-10-13 09:40:00+00:00,2019-10-13T02:45:00-07:00,2019-10-13 09:45:00+00:00,19188
2019-10-13T02:45:00-07:00,2019-10-13 09:45:00+00:00,2019-10-13T02:50:00-07:00,2019-10-13 09:50:00+00:00,19136
2019-10-13T02:50:00-07:00,2019-10-13 09:50:00+00:00,2019-10-13T02:55:00-07:00,2019-10-13 09:55:00+00:00,19089
2019-10-13T02:55:00-07:00,2019-10-13 09:55:00+00:00,2019-10-13T03:00:00-07:00,2019-10-13 10:00:00+00:00,19054
2019-10-13T03:00:00-07:00,2019-10-13 10:00:00+00:00,2019-10-13T03:05:00-07:00,2019-10-13 10:05:00+00:00,19033
2019-10-13T03:05:00-07:00,2019-10-13 10:05:00+00:00,2019-10-13T03:10:00-07:00,2019-10-13 10:10:00+00:00,19018
2019-10-13T03:10:00-07:00,2019-10-13 10:10:00+00:00,2019-10-13T03:15:00-07:00,2019-10-13 10:15:00+00:00,18997
2019-10-13T03:15:00-07:00,2019-10-13 10:15:00+00:00,2019-10-13T03:20:00-07:00,2019-10-13 10:20:00+00:00,18973
2019-10-13T03:20:00-07:00,2019-10-13 10:20:00+00:00,2019-10-13T03:25:00-07:00,2019-10-13 10:25:00+00:00,18972
2019-10-13T03:25:00-07:00,2019-10-13 10:25:00+00:00,2019-10-13T03:30:00-07:00,2019-10-13 10:30:00+00:00,18936
2019-10-13T03:30:00-07:00,2019-10-13 10:30:00+00:00,2019-10-13T03:35:00-07:00,2019-10-13 10:35:00+00:00,18896
2019-10-13T03:35:00-07:00,2019-10-13 10:35:00+00:00,2019-10-13T03:40:00-07:00,2019-10-13 10:40:00+00:00,18882
2019-10-13T03:40:00-07:00,2019-10-13 10:40:00+00:00,2019-10-13T03:45:00-07:00,2019-10-13 10:45:00+00:00,18851
2019-10-13T03:45:00-07:00,2019-10-13 10:45:00+00:00,2019-10-13T03:50:00-07:00,2019-10-13 10:50:00+00:00,18826
2019-10-13T03:50:00-07:00,2019-10-13 10:50:00+00:00,2019-10-13T03:55:00-07:00,2019-10-13 10:55:00+00:00,18807
2019-10-13T03:55:00-07:00,2019-10-13 10:55:00+00:00,2019-10-13T04:00:00-07:00,2019-10-13 11:00:00+00:00,18788
2019-10-13T04:00:00-07:00,2019-10-13 11:00:00+00:00,2019-10-13T04:05:00-07:00,2019-10-13 11:05:00+00:00,18761
2019-10-13T04:05:00-07:00,2019-10-13 11:05:00+00:00,2019-10-13T04:10:00-07:00,2019-10-13 11:10:00+00:00,18799
2019-10-13T04:10:00-07:00,2019-10-13 11:10:00+00:00,2019-10-13T04:15:00-07:00,2019-10-13 11:15:00+00:00,18817
2019-10-13T04:15:00-07:00,2019-10-13 11:15:00+00:00,2019-10-13T04:20:00-07:00,2019-10-13 11:20:00+00:00,18801
2019-10-13T04:20:00-07:00,2019-10-13 11:20:00+00:00,2019-10-13T04:25:00-07:00,2019-10-13 11:25:00+00:00,18805
2019-10-13T04:25:00-07:00,2019-10-13 11:25:00+00:00,2019-10-13T04:30:00-07:00,2019-10-13 11:30:00+00:00,18796
2019-10-13T04:30:00-07:00,2019-10-13 11:30:00+00:00,2019-10-13T04:35:00-07:00,2019-10-13 11:35:00+00:00,18791
2019-10-13T04:35:00-07:00,2019-10-13 11:35:00+00:00,2019-10-13T04:40:00-07:00,2019-10-13 11:40:00+00:00,18812
2019-10-13T04:40:00-07:00,2019-10-13 11:40:00+00:00,2019-10-13T04:45:00-07:00,2019-10-13 11:45:00+00:00,18802
2019-10-13T04:45:00-07:00,2019-10-13 11:45:00+00:00,2019-10-13T04:50:00-07:00,2019-10-13 11:50:00+00:00,18823
2019-10-13T04:50:00-07:00,2019-10-13 11:50:00+00:00,2019-10-13T04:55:00-07:00,2019-10-13 11:55:00+00:00,18839
2019-10-13T04:55:00-07:00,2019-10-13 11:55:00+00:00,2019-10-13T05:00:00-07:00,2019-10-13 12:00:00+00:00,18818
2019-10-13T05:00:00-07:00,2019-10-13 12:00:00+00:00,2019-10-13T05:05:00-07:00,2019-10-13 12:05:00+00:00,18839
2019-10-13T05:05:00-07:00,2019-10-13 12:05:00+00:00,2019-10-13T05:10:00-07:00,2019-10-13 12:10:00+00:00,18898
2019-10-13T05:10:00-07:00,2019-10-13 12:10:00+00:00,2019-10-13T05:15:00-07:00,2019-10-13 12:15:00+00:00,18954
2019-10-13T05:15:00-07:00,2019-10-13 12:15:00+00:00,2019-10-13T05:20:00-07:00,2019-10-13 12:20:00+00:00,18987
2019-10-13T05:20:00-07:00,2019-10-13 12:20:00+00:00,2019-10-13T05:25:00-07:00,2019-10-13 12:25:00+00:00,19018
2019-10-13T05:25:00-07:00,2019-10-13 12:25:00+00:00,2019-10-13T05:30:00-07:00,2019-10-13 12:30:00+00:00,19041
2019-10-13T05:30:00-07:00,2019-10-13 12:30:00+00:00,2019-10-13T05:35:00-07:00,2019-10-13 12:35:00+00:00,19063
2019-10-13T05:35:00-07:00,2019-10-13 12:35:00+00:00,2019-10-13T05:40:00-07:00,2019-10-13 12:40:00+00:00,19069
2019-10-13T05:40:00-07:00,2019-10-13 12:40:00+00:00,2019-10-13T05:45:00-07:00,2019-10-13 12:45:00+00:00,19106
2019-10-13T05:45:00-07:00,2019-10-13 12:45:00+00:00,2019-10-13T05:50:00-07:00,2019-10-13 12:50:00+00:00,19125
2019-10-13T05:50:00-07:00,2019-10-13 12:50:00+00:00,2019-10-13T05:55:00-07:00,2019-10-13 12:55:00+00:00,19165
2019-10-13T05:55:00-07:00,2019-10-13 12:55:00+00:00,2019-10-13T06:00:00-07:00,2019-10-13 13:00:00+00:00,19203
2019-10-13T06:00:00-07:00,2019-10-13 13:00:00+00:00,2019-10-13T06:05:00-07:00,2019-10-13 13:05:00+00:00,19254
2019-10-13T06:05:00-07:00,2019-10-13 13:05:00+00:00,2019-10-13T06:10:00-07:00,2019-10-13 13:10:00+00:00,19383
2019-10-13T06:10:00-07:00,2019-10-13 13:10:00+00:00,2019-10-13T06:15:00-07:00,2019-10-13 13:15:00+00:00,19490
2019-10-13T06:15:00-07:00,2019-10-13 13:15:00+00:00,2019-10-13T06:20:00-07:00,2019-10-13 13:20:00+00:00,19557
2019-10-13T06:20:00-07:00,2019-10-13 13:20:00+00:00,2019-10-13T06:25:00-07:00,2019-10-13 13:25:00+00:00,19576
2019-10-13T06:25:00-07:00,2019-10-13 13:25:00+00:00,2019-10-13T06:30:00-07:00,2019-10-13 13:30:00+00:00,19636
2019-10-13T06:30:00-07:00,2019-10-13 13:30:00+00:00,2019-10-13T06:35:00-07:00,2019-10-13 13:35:00+00:00,19670
2019-10-13T06:35:00-07:00,2019-10-13 13:35:00+00:00,2019-10-13T06:40:00-07:00,2019-10-13 13:40:00+00:00,19735
2019-10-13T06:40:00-07:00,2019-10-13 13:40:00+00:00,2019-10-13T06:45:00-07:00,2019-10-13 13:45:00+00:00,19801
2019-10-13T06:45:00-07:00,2019-10-13 13:45:00+00:00,2019-10-13T06:50:00-07:00,2019-10-13 13:50:00+00:00,19802
2019-10-13T06:50:00-07:00,2019-10-13 13:50:00+00:00,2019-10-13T06:55:00-07:00,2019-10-13 13:55:00+00:00,19792
2019-10-13T06:55:00-07:00,2019-10-13 13:55:00+00:00,2019-10-13T07:00:00-07:00,2019-10-13 14:00:00+00:00,19798
2019-10-13T07:00:00-07:00,2019-10-13 14:00:00+00:00,2019-10-13T07:05:00-07:00,2019-10-13 14:05:00+00:00,19799
2019-10-13T07:05:00-07:00,2019-10-13 14:05:00+00:00,2019-10-13T07:10:00-07:00,2019-10-13 14:10:00+00:00,19835
2019-10-13T07:10:00-07:00,2019-10-13 14:10:00+00:00,2019-10-13T07:15:00-07:00,2019-10-13 14:15:00+00:00,19882
2019-10-13T07:15:00-07:00,2019-10-13 14:15:00+00:00,2019-10-13T07:20:00-07:00,2019-10-13 14:20:00+00:00,19926
2019-10-13T07:20:00-07:00,2019-10-13 14:20:00+00:00,2019-10-13T07:25:00-07:00,2019-10-13 14:25:00+00:00,19917
2019-10-13T07:25:00-07:00,2019-10-13 14:25:00+00:00,2019-10-13T07:30:00-07:00,2019-10-13 14:30:00+00:00,19947
2019-10-13T07:30:00-07:00,2019-10-13 14:30:00+00:00,2019-10-13T07:35:00-07:00,2019-10-13 14:35:00+00:00,19942
2019-10-13T07:35:00-07:00,2019-10-13 14:35:00+00:00,2019-10-13T07:40:00-07:00,2019-10-13 14:40:00+00:00,19956
2019-10-13T07:40:00-07:00,2019-10-13 14:40:00+00:00,2019-10-13T07:45:00-07:00,2019-10-13 14:45:00+00:00,19952
2019-10-13T07:45:00-07:00,2019-10-13 14:45:00+00:00,2019-10-13T07:50:00-07:00,2019-10-13 14:50:00+00:00,19980
2019-10-13T07:50:00-07:00,2019-10-13 14:50:00+00:00,2019-10-13T07:55:00-07:00,2019-10-13 14:55:00+00:00,19976
2019-10-13T07:55:00-07:00,2019-10-13 14:55:00+00:00,2019-10-13T08:00:00-07:00,2019-10-13 15:00:00+00:00,19983
2019-10-13T08:00:00-07:00,2019-10-13 15:00:00+00:00,2019-10-13T08:05:00-07:00,2019-10-13 15:05:00+00:00,20003
2019-10-13T08:05:00-07:00,2019-10-13 15:05:00+00:00,2019-10-13T08:10:00-07:00,2019-10-13 15:10:00+00:00,20068
2019-10-13T08:10:00-07:00,2019-10-13 15:10:00+00:00,2019-10-13T08:15:00-07:00,2019-10-13 15:15:00+00:00,20258
2019-10-13T08:15:00-07:00,2019-10-13 15:15:00+00:00,2019-10-13T08:20:00-07:00,2019-10-13 15:20:00+00:00,20363
2019-10-13T08:20:00-07:00,2019-10-13 15:20:00+00:00,2019-10-13T08:25:00-07:00,2019-10-13 15:25:00+00:00,20190
2019-10-13T08:25:00-07:00,2019-10-13 15:25:00+00:00,2019-10-13T08:30:00-07:00,2019-10-13 15:30:00+00:00,20172
2019-10-13T08:30:00-07:00,2019-10-13 15:30:00+00:00,2019-10-13T08:35:00-07:00,2019-10-13 15:35:00+00:00,20167
2019-10-13T08:35:00-07:00,2019-10-13 15:35:00+00:00,2019-10-13T08:40:00-07:00,2019-10-13 15:40:00+00:00,20191
2019-10-13T08:40:00-07:00,2019-10-13 15:40:00+00:00,2019-10-13T08:45:00-07:00,2019-10-13 15:45:00+00:00,20220
2019-10-13T08:45:00-07:00,2019-10-13 15:45:00+00:00,2019-10-13T08:50:00-07:00,2019-10-13 15:50:00+00:00,20185
2019-10-13T08:50:00-07:00,2019-10-13 15:50:00+00:00,2019-10-13T08:55:00-07:00,2019-10-13 15:55:00+00:00,20181
2019-10-13T08:55:00-07:00,2019-10-13 15:55:00+00:00,2019-10-13T09:00:00-07:00,2019-10-13 16:00:00+00:00,20159
2019-10-13T09:00:00-07:00,2019-10-13 16:00:00+00:00,2019-10-13T09:05:00-07:00,2019-10-13 16:05:00+00:00,20113
2019-10-13T09:05:00-07:00,2019-10-13 16:05:00+00:00,2019-10-13T09:10:00-07:00,2019-10-13 16:10:00+00:00,20119
2019-10-13T09:10:00-07:00,2019-10-13 16:10:00+00:00,2019-10-13T09:15:00-07:00,2019-10-13 16:15:00+00:00,20125
2019-10-13T09:15:00-07:00,2019-10-13 16:15:00+00:00,2019-10-13T09:20:00-07:00,2019-10-13 16:20:00+00:00,20100
2019-10-13T09:20:00-07:00,2019-10-13 16:20:00+00:00,2019-10-13T09:25:00-07:00,2019-10-13 16:25:00+00:00,20091
2019-10-13T09:25:00-07:00,2019-10-13 16:25:00+00:00,2019-10-13T09:30:00-07:00,2019-10-13 16:30:00+00:00,20029
2019-10-13T09:30:00-07:00,2019-10-13 16:30:00+00:00,2019-10-13T09:35:00-07:00,2019-10-13 16:35:00+00:00,19954
2019-10-13T09:35:00-07:00,2019-10-13 16:35:00+00:00,2019-10-13T09:40:00-07:00,2019-10-13 16:40:00+00:00,19925
2019-10-13T09:40:00-07:00,2019-10-13 16:40:00+00:00,2019-10-13T09:45:00-07:00,2019-10-13 16:45:00+00:00,19891
2019-10-13T09:45:00-07:00,2019-10-13 16:45:00+00:00,2019-10-13T09:50:00-07:00,2019-10-13 16:50:00+00:00,19841
2019-10-13T09:50:00-07:00,2019-10-13 16:50:00+00:00,2019-10-13T09:55:00-07:00,2019-10-13 16:55:00+00:00,19803
2019-10-13T09:55:00-07:00,2019-10-13 16:55:00+00:00,2019-10-13T10:00:00-07:00,2019-10-13 17:00:00+00:00,19749
2019-10-13T10:00:00-07:00,2019-10-13 17:00:00+00:00,2019-10-13T10:05:00-07:00,2019-10-13 17:05:00+00:00,19708
2019-10-13T10:05:00-07:00,2019-10-13 17:05:00+00:00,2019-10-13T10:10:00-07:00,2019-10-13 17:10:00+00:00,19662
2019-10-13T10:10:00-07:00,2019-10-13 17:10:00+00:00,2019-10-13T10:15:00-07:00,2019-10-13 17:15:00+00:00,19660
2019-10-13T10:15:00-07:00,2019-10-13 17:15:00+00:00,2019-10-13T10:20:00-07:00,2019-10-13 17:20:00+00:00,19646
